"Plot Title: AB08-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10603880, SEN S/N: 10603880)","Intensity, Lux (LGR S/N: 10603880, SEN S/N: 10603880)","Bad Battery (LGR S/N: 10603880)","Good Battery (LGR S/N: 10603880)","Coupler Attached (LGR S/N: 10603880)","Host Connected (LGR S/N: 10603880)","Stopped (LGR S/N: 10603880)","End Of File (LGR S/N: 10603880)"
2151,06/11/16 07:00:00 AM,5.450,3272.2,,,,,,
2152,06/11/16 10:00:00 AM,10.455,30311.3,,,,,,
2153,06/11/16 01:00:00 PM,9.965,12400.1,,,,,,
2154,06/11/16 04:00:00 PM,9.768,6544.5,,,,,,
2155,06/11/16 07:00:00 PM,9.176,3100.0,,,,,,
2156,06/11/16 10:00:00 PM,5.962,0.0,,,,,,
2157,06/12/16 01:00:00 AM,5.655,0.0,,,,,,
2158,06/12/16 04:00:00 AM,4.415,0.0,,,,,,
2159,06/12/16 07:00:00 AM,3.683,236.8,,,,,,
2160,06/12/16 10:00:00 AM,12.594,33066.9,,,,,,
2161,06/12/16 01:00:00 PM,14.038,9300.1,,,,,,
2162,06/12/16 04:00:00 PM,14.134,7577.8,,,,,,
2163,06/12/16 07:00:00 PM,12.594,2066.7,,,,,,
2164,06/12/16 10:00:00 PM,9.965,0.0,,,,,,
2165,06/13/16 01:00:00 AM,7.782,0.0,,,,,,
2166,06/13/16 04:00:00 AM,6.370,0.0,,,,,,
2167,06/13/16 07:00:00 AM,6.674,1216.3,,,,,,
2168,06/13/16 10:00:00 AM,8.978,2497.2,,,,,,
2169,06/13/16 01:00:00 PM,10.553,7233.4,,,,,,
2170,06/13/16 04:00:00 PM,8.978,2927.8,,,,,,
2171,06/13/16 07:00:00 PM,7.782,968.8,,,,,,
2172,06/13/16 10:00:00 PM,4.727,0.0,,,,,,
2173,06/14/16 01:00:00 AM,3.578,0.0,,,,,,
2174,06/14/16 04:00:00 AM,3.472,0.0,,,,,,
2175,06/14/16 07:00:00 AM,3.261,1463.9,,,,,,
2176,06/14/16 10:00:00 AM,5.244,5511.1,,,,,,
2177,06/14/16 01:00:00 PM,8.082,13777.9,,,,,,
2178,06/14/16 04:00:00 PM,6.978,6200.0,,,,,,
2179,06/14/16 07:00:00 PM,4.934,279.9,,,,,,
2180,06/14/16 10:00:00 PM,3.998,0.0,,,,,,
2181,06/15/16 01:00:00 AM,3.049,0.0,,,,,,
2182,06/15/16 04:00:00 AM,2.195,0.0,,,,,,
2183,06/15/16 07:00:00 AM,2.730,796.5,,,,,,
2184,06/15/16 10:00:00 AM,6.064,3788.9,,,,,,
2185,06/15/16 01:00:00 PM,8.779,7233.4,,,,,,
2186,06/15/16 04:00:00 PM,9.472,4822.3,,,,,,
2187,06/15/16 07:00:00 PM,6.064,387.5,,,,,,
2188,06/15/16 10:00:00 PM,4.934,0.0,,,,,,
2189,06/16/16 01:00:00 AM,4.519,0.0,,,,,,
2190,06/16/16 04:00:00 AM,4.311,0.0,,,,,,
2191,06/16/16 07:00:00 AM,4.623,1636.1,,,,,,
2192,06/16/16 09:43:58 AM,,,,,Logged,,,
2193,06/16/16 09:43:59 AM,,,,,,Logged,,
2194,06/16/16 09:44:06 AM,,,,,,Logged,,
2195,06/16/16 09:44:15 AM,,,,,,,Logged,Logged
